"queryId","partialQEPId"
"406918","6"
"406919","4"
"406919","5"
"406919","6"
"406920","4"
"406920","5"
"406920","6"
"406921","4"
"406921","5"
"406921","6"
"406922","4"
"406922","5"
"406922","6"
"406923","4"
"406923","5"
"406923","6"
"406924","4"
"406924","5"
"406924","6"
"406925","4"
"406925","5"
"406925","6"
"406926","4"
"406926","5"
"406926","6"
"406927","4"
"406927","5"
"406927","6"
"406928","4"
"406928","5"
"406928","6"
"406929","4"
"406929","5"
"406929","6"
"406930","4"
"406930","5"
"406930","6"
"406931","4"
"406931","5"
"406931","6"
"406932","4"
"406932","5"
"406932","6"
"406933","4"
"406933","5"
"406933","6"
"406934","4"
"406934","5"
"406934","6"
"406935","4"
"406935","5"
"406935","6"
"406936","91"
"406936","92"
"406936","93"
"406937","4"
"406937","5"
"406937","6"
"406938","4"
"406938","5"
"406938","6"
"406939","4"
"406939","5"
"406939","6"
"406940","4"
"406940","5"
"406940","6"
"406941","494"
"406941","495"
"406942","494"
"406942","495"
"406943","152"
"406943","151"
"406944","152"
"406944","151"
"406945","4"
"406945","5"
"406945","6"
"406946","4"
"406946","5"
"406946","6"
"406947","4"
"406947","5"
"406947","6"
"406948","4"
"406948","5"
"406948","6"
"406949","4"
"406949","5"
"406949","6"
"406950","4"
"406950","5"
"406950","6"
"406951","4"
"406951","5"
"406951","6"
"406952","4"
"406952","5"
"406952","6"
"406953","4"
"406953","5"
"406953","6"
"406954","4"
"406954","5"
"406954","6"
"406955","4"
"406955","5"
"406955","6"
"406956","4"
"406956","5"
"406956","6"
"406957","4"
"406957","5"
"406957","6"
"406958","71"
"406958","70"
"406958","69"
"406959","10"
"406959","11"
"406959","12"
"406960","10"
"406960","11"
"406960","12"
"406961","10"
"406961","11"
"406961","12"
"406962","71"
"406962","70"
"406962","69"
"406963","72"
"406963","73"
"406963","74"
"406964","42"
"406964","41"
"406964","44"
"406964","43"
"406964","40"
"406965","34"
"406965","35"
"406966","63"
"406966","18"
"406967","23"
"406967","22"
"406967","21"
"406968","23"
"406968","22"
"406968","21"
"406969","18"
"406970","65"
"406970","64"
"406970","66"
"406970","18"
"406970","67"
"406971","1"
"406971","2"
"406971","3"
"406972","1"
"406972","2"
"406972","3"
"406973","1"
"406973","2"
"406973","3"
"406974","1"
"406974","2"
"406974","3"
"406975","1"
"406975","2"
"406975","3"
"406976","1"
"406976","2"
"406976","3"
"406977","1"
"406977","2"
"406977","3"
"406978","1"
"406978","2"
"406978","3"
"406979","1"
"406979","2"
"406979","3"
"406980","1"
"406980","2"
"406980","3"
"406981","1"
"406981","2"
"406981","3"
"406982","1"
"406982","2"
"406982","3"
"406983","1"
"406983","2"
"406983","3"
"406984","1"
"406984","2"
"406984","3"
"406985","1"
"406985","2"
"406985","3"
"406986","1"
"406986","2"
"406986","3"
"406987","1"
"406987","2"
"406987","3"
"406988","1"
"406988","2"
"406988","3"
"406989","1"
"406989","2"
"406989","3"
"406990","1"
"406990","2"
"406990","3"
"406991","1"
"406991","2"
"406991","3"
"406992","1"
"406992","2"
"406992","3"
"406993","1"
"406993","2"
"406993","3"
"406994","1"
"406994","2"
"406994","3"
"406995","1"
"406995","2"
"406995","3"
"406996","1"
"406996","2"
"406996","3"
"406997","1"
"406997","2"
"406997","3"
"406998","1"
"406998","2"
"406998","3"
"406999","1"
"406999","2"
"406999","3"
"407000","1"
"407000","2"
"407000","3"
"407001","1"
"407001","2"
"407001","3"
"407002","1"
"407002","2"
"407002","3"
"407003","1"
"407003","2"
"407003","3"
"407004","1"
"407004","2"
"407004","3"
"407005","1"
"407005","2"
"407005","3"
"407006","1"
"407006","2"
"407006","3"
"407007","1"
"407007","2"
"407007","3"
"407008","1"
"407008","2"
"407008","3"
"407009","1"
"407009","2"
"407009","3"
"407010","1"
"407010","2"
"407010","3"
"407011","1"
"407011","2"
"407011","3"
"407012","1"
"407012","2"
"407012","3"
"407013","1"
"407013","2"
"407013","3"
"407014","1"
"407014","2"
"407014","3"
"407015","1"
"407015","2"
"407015","3"
"407016","1"
"407016","2"
"407016","3"
"407017","1"
"407017","2"
"407017","3"
"407018","1"
"407018","2"
"407018","3"
"407019","1"
"407019","2"
"407019","3"
"407020","1"
"407020","2"
"407020","3"
"407021","1"
"407021","2"
"407021","3"
"407022","1"
"407022","2"
"407022","3"
"407023","1"
"407023","2"
"407023","3"
"407024","1"
"407024","2"
"407024","3"
"407025","1"
"407025","2"
"407025","3"
"407026","1"
"407026","2"
"407026","3"
"407027","1"
"407027","2"
"407027","3"
"407028","1"
"407028","2"
"407028","3"
"407029","1"
"407029","2"
"407029","3"
"407030","1"
"407030","2"
"407030","3"
"407031","1"
"407031","2"
"407031","3"
"407032","1"
"407032","2"
"407032","3"
"407033","1"
"407033","2"
"407033","3"
"407034","1"
"407034","2"
"407034","3"
"407035","1"
"407035","2"
"407035","3"
"407036","1"
"407036","2"
"407036","3"
"407037","1"
"407037","2"
"407037","3"
"407038","1"
"407038","2"
"407038","3"
"407039","1"
"407039","2"
"407039","3"
"407040","1"
"407040","2"
"407040","3"
"407041","1"
"407041","2"
"407041","3"
"407042","1"
"407042","2"
"407042","3"
"407043","1"
"407043","2"
"407043","3"
"407044","1"
"407044","2"
"407044","3"
"407045","1"
"407045","2"
"407045","3"
"407046","1"
"407046","2"
"407046","3"
"407047","1"
"407047","2"
"407047","3"
"407048","1"
"407048","2"
"407048","3"
"407049","1"
"407049","2"
"407049","3"
"407050","1"
"407050","2"
"407050","3"
"407051","1"
"407051","2"
"407051","3"
"407052","1"
"407052","2"
"407052","3"
"407053","1"
"407053","2"
"407053","3"
"407054","1"
"407054","2"
"407054","3"
"407055","1"
"407055","2"
"407055","3"
"407056","1"
"407056","2"
"407056","3"
"407057","1"
"407057","2"
"407057","3"
"407058","1"
"407058","2"
"407058","3"
"407059","1"
"407059","2"
"407059","3"
"407060","1"
"407060","2"
"407060","3"
"407061","1"
"407061","2"
"407061","3"
"407062","1"
"407062","2"
"407062","3"
"407063","1"
"407063","2"
"407063","3"
"407064","1"
"407064","2"
"407064","3"
"407065","1"
"407065","2"
"407065","3"
"407066","1"
"407066","2"
"407066","3"
"407067","1"
"407067","2"
"407067","3"
"407068","1"
"407068","2"
"407068","3"
"407069","1"
"407069","2"
"407069","3"
"407070","1"
"407070","2"
"407070","3"
"407071","1"
"407071","2"
"407071","3"
"407072","1"
"407072","2"
"407072","3"
"407073","1"
"407073","2"
"407073","3"
"407074","1"
"407074","2"
"407074","3"
"407075","1"
"407075","2"
"407075","3"
"407076","1"
"407076","2"
"407076","3"
"407077","1"
"407077","2"
"407077","3"
"407078","1"
"407078","2"
"407078","3"
"407079","1"
"407079","2"
"407079","3"
"407080","1"
"407080","2"
"407080","3"
"407081","1"
"407081","2"
"407081","3"
"407082","1"
"407082","2"
"407082","3"
"407083","1"
"407083","2"
"407083","3"
"407084","1"
"407084","2"
"407084","3"
"407085","1"
"407085","2"
"407085","3"
"407086","1"
"407086","2"
"407086","3"
"407087","1"
"407087","2"
"407087","3"
"407088","17"
"407088","16"
"407088","15"
"407089","1"
"407089","2"
"407089","3"
"407090","1"
"407090","2"
"407090","3"
"407091","1"
"407091","2"
"407091","3"
"407092","1"
"407092","2"
"407092","3"
"407093","1"
"407093","2"
"407093","3"
"407094","1"
"407094","2"
"407094","3"
"407095","1"
"407095","2"
"407095","3"
"407096","1"
"407096","2"
"407096","3"
"407097","1"
"407097","2"
"407097","3"
"407098","1"
"407098","2"
"407098","3"
"407099","1"
"407099","2"
"407099","3"
"407100","1"
"407100","2"
"407100","3"
"407101","1"
"407101","2"
"407101","3"
"407102","1"
"407102","2"
"407102","3"
"407103","1"
"407103","2"
"407103","3"
"407104","1"
"407104","2"
"407104","3"
"407105","1"
"407105","2"
"407105","3"
"407106","1"
"407106","2"
"407106","3"
"407107","1"
"407107","2"
"407107","3"
"407108","1"
"407108","2"
"407108","3"
"407109","1"
"407109","2"
"407109","3"
"407110","1"
"407110","2"
"407110","3"
"407111","1"
"407111","2"
"407111","3"
"407112","1"
"407112","2"
"407112","3"
"407113","1"
"407113","2"
"407113","3"
"407114","1"
"407114","2"
"407114","3"
"407115","1"
"407115","2"
"407115","3"
"407116","1"
"407116","2"
"407116","3"
"407117","1"
"407117","2"
"407117","3"
"407118","1"
"407118","2"
"407118","3"
"407119","1"
"407119","2"
"407119","3"
"407120","1"
"407120","2"
"407120","3"
"407121","1"
"407121","2"
"407121","3"
"407122","1"
"407122","2"
"407122","3"
"407123","1"
"407123","2"
"407123","3"
"407124","17"
"407124","16"
"407124","15"
"407125","1"
"407125","2"
"407125","3"
"407126","1"
"407126","2"
"407126","3"
"407127","1"
"407127","2"
"407127","3"
"407128","1"
"407128","2"
"407128","3"
"407129","1"
"407129","2"
"407129","3"
"407130","1"
"407130","2"
"407130","3"
"407131","1"
"407131","2"
"407131","3"
"407132","1"
"407132","2"
"407132","3"
"407133","1"
"407133","2"
"407133","3"
"407134","1"
"407134","2"
"407134","3"
"407135","1"
"407135","2"
"407135","3"
"407136","1"
"407136","2"
"407136","3"
"407137","1"
"407137","2"
"407137","3"
"407138","1"
"407138","2"
"407138","3"
"407139","1"
"407139","2"
"407139","3"
"407140","1"
"407140","2"
"407140","3"
"407141","1"
"407141","2"
"407141","3"
"407142","1"
"407142","2"
"407142","3"
"407143","1"
"407143","2"
"407143","3"
"407144","1"
"407144","2"
"407144","3"
"407145","1"
"407145","2"
"407145","3"
"407146","1"
"407146","2"
"407146","3"
"407147","1"
"407147","2"
"407147","3"
"407148","1"
"407148","2"
"407148","3"
"407149","1"
"407149","2"
"407149","3"
"407150","1"
"407150","2"
"407150","3"
"407151","1"
"407151","2"
"407151","3"
"407152","1"
"407152","2"
"407152","3"
"407153","1"
"407153","2"
"407153","3"
"407154","1"
"407154","2"
"407154","3"
"407155","1"
"407155","2"
"407155","3"
"407156","1"
"407156","2"
"407156","3"
"407157","1"
"407157","2"
"407157","3"
"407158","1"
"407158","2"
"407158","3"
"407159","1"
"407159","2"
"407159","3"
"407160","1"
"407160","2"
"407160","3"
"407161","1"
"407161","2"
"407161","3"
"407162","1"
"407162","2"
"407162","3"
"407163","1"
"407163","2"
"407163","3"
"407164","1"
"407164","2"
"407164","3"
"407165","1"
"407165","2"
"407165","3"
"407166","1"
"407166","2"
"407166","3"
"407167","1"
"407167","2"
"407167","3"
"407168","1"
"407168","2"
"407168","3"
"407169","1"
"407169","2"
"407169","3"
"407170","1"
"407170","2"
"407170","3"
"407171","1"
"407171","2"
"407171","3"
"407172","1"
"407172","2"
"407172","3"
"407173","1"
"407173","2"
"407173","3"
"407174","1"
"407174","2"
"407174","3"
"407175","1"
"407175","2"
"407175","3"
"407176","1"
"407176","2"
"407176","3"
"407177","1"
"407177","2"
"407177","3"
"407178","1"
"407178","2"
"407178","3"
"407179","1"
"407179","2"
"407179","3"
"407180","1"
"407180","2"
"407180","3"
"407181","1"
"407181","2"
"407181","3"
"407182","1"
"407182","2"
"407182","3"
"407183","1"
"407183","2"
"407183","3"
"407184","1"
"407184","2"
"407184","3"
"407185","1"
"407185","2"
"407185","3"
"407186","1"
"407186","2"
"407186","3"
"407187","1"
"407187","2"
"407187","3"
"407188","1"
"407188","2"
"407188","3"
"407189","1"
"407189","2"
"407189","3"
"407190","1"
"407190","2"
"407190","3"
"407191","1"
"407191","2"
"407191","3"
"407192","1"
"407192","2"
"407192","3"
"407193","1"
"407193","2"
"407193","3"
"407194","1"
"407194","2"
"407194","3"
"407195","1"
"407195","2"
"407195","3"
"407196","1"
"407196","2"
"407196","3"
"407197","1"
"407197","2"
"407197","3"
"407198","1"
"407198","2"
"407198","3"
"407199","1"
"407199","2"
"407199","3"
"407200","1"
"407200","2"
"407200","3"
"407201","1"
"407201","2"
"407201","3"
"407202","1"
"407202","2"
"407202","3"
"407203","1"
"407203","2"
"407203","3"
"407204","1"
"407204","2"
"407204","3"
"407205","1"
"407205","2"
"407205","3"
"407206","1"
"407206","2"
"407206","3"
"407207","1"
"407207","2"
"407207","3"
"407208","1"
"407208","2"
"407208","3"
"407209","1"
"407209","2"
"407209","3"
"407210","1"
"407210","2"
"407210","3"
"407211","1"
"407211","2"
"407211","3"
"407212","1"
"407212","2"
"407212","3"
"407213","1"
"407213","2"
"407213","3"
"407214","1"
"407214","2"
"407214","3"
"407215","1"
"407215","2"
"407215","3"
"407216","1"
"407216","2"
"407216","3"
"407217","1"
"407217","2"
"407217","3"
"407218","1"
"407218","2"
"407218","3"
"407219","1"
"407219","2"
"407219","3"
"407220","1"
"407220","2"
"407220","3"
"407221","1"
"407221","2"
"407221","3"
"407222","1"
"407222","2"
"407222","3"
"407223","1"
"407223","2"
"407223","3"
"407224","1"
"407224","2"
"407224","3"
"407225","1"
"407225","2"
"407225","3"
"407226","1"
"407226","2"
"407226","3"
"407227","1"
"407227","2"
"407227","3"
"407228","1"
"407228","2"
"407228","3"
"407229","1"
"407229","2"
"407229","3"
"407230","1"
"407230","2"
"407230","3"
"407231","1"
"407231","2"
"407231","3"
"407232","1"
"407232","2"
"407232","3"
"407233","1"
"407233","2"
"407233","3"
"407234","1"
"407234","2"
"407234","3"
"407235","1"
"407235","2"
"407235","3"
"407236","1"
"407236","2"
"407236","3"
"407237","17"
"407237","16"
"407237","15"
"407238","1"
"407238","2"
"407238","3"
"407239","1"
"407239","2"
"407239","3"
"407240","1"
"407240","2"
"407240","3"
"407241","1"
"407241","2"
"407241","3"
"407242","1"
"407242","2"
"407242","3"
"407243","1"
"407243","2"
"407243","3"
"407244","1"
"407244","2"
"407244","3"
"407245","1"
"407245","2"
"407245","3"
"407246","1"
"407246","2"
"407246","3"
"407247","1"
"407247","2"
"407247","3"
"407248","1"
"407248","2"
"407248","3"
"407249","1"
"407249","2"
"407249","3"
"407250","1"
"407250","2"
"407250","3"
"407251","1"
"407251","2"
"407251","3"
"407252","17"
"407252","16"
"407252","15"
"407253","1"
"407253","2"
"407253","3"
"407254","1"
"407254","2"
"407254","3"
"407255","1"
"407255","2"
"407255","3"
"407256","1"
"407256","2"
"407256","3"
"407257","1"
"407257","2"
"407257","3"
"407258","1"
"407258","2"
"407258","3"
"407259","1"
"407259","2"
"407259","3"
"407260","1"
"407260","2"
"407260","3"
"407261","1"
"407261","2"
"407261","3"
"407262","1"
"407262","2"
"407262","3"
"407263","1"
"407263","2"
"407263","3"
"407264","1"
"407264","2"
"407264","3"
"407265","1"
"407265","2"
"407265","3"
"407266","1"
"407266","2"
"407266","3"
"407267","1"
"407267","2"
"407267","3"
"407268","1"
"407268","2"
"407268","3"
"407269","1"
"407269","2"
"407269","3"
"407270","1"
"407270","2"
"407270","3"
"407271","1"
"407271","2"
"407271","3"
"407272","1"
"407272","2"
"407272","3"
"407273","1"
"407273","2"
"407273","3"
"407274","1"
"407274","2"
"407274","3"
"407275","1"
"407275","2"
"407275","3"
"407276","1"
"407276","2"
"407276","3"
"407277","1"
"407277","2"
"407277","3"
"407278","1"
"407278","2"
"407278","3"
"407279","1"
"407279","2"
"407279","3"
"407280","1"
"407280","2"
"407280","3"
"407281","1"
"407281","2"
"407281","3"
"407282","1"
"407282","2"
"407282","3"
"407283","1"
"407283","2"
"407283","3"
"407284","1"
"407284","2"
"407284","3"
"407285","1"
"407285","2"
"407285","3"
"407286","1"
"407286","2"
"407286","3"
"407287","1"
"407287","2"
"407287","3"
"407288","1"
"407288","2"
"407288","3"
"407289","1"
"407289","2"
"407289","3"
"407290","1"
"407290","2"
"407290","3"
"407291","1"
"407291","2"
"407291","3"
"407292","1"
"407292","2"
"407292","3"
"407293","1"
"407293","2"
"407293","3"
"407294","1"
"407294","2"
"407294","3"
"407295","1"
"407295","2"
"407295","3"
"407296","1"
"407296","2"
"407296","3"
"407297","1"
"407297","2"
"407297","3"
"407298","1"
"407298","2"
"407298","3"
"407299","1"
"407299","2"
"407299","3"
"407300","1"
"407300","2"
"407300","3"
"407301","1"
"407301","2"
"407301","3"
"407302","1"
"407302","2"
"407302","3"
"407303","1"
"407303","2"
"407303","3"
"407304","1"
"407304","2"
"407304","3"
"407305","1"
"407305","2"
"407305","3"
"407306","1"
"407306","2"
"407306","3"
"407307","1"
"407307","2"
"407307","3"
"407308","1"
"407308","2"
"407308","3"
"407309","1"
"407309","2"
"407309","3"
"407310","1"
"407310","2"
"407310","3"
"407311","1"
"407311","2"
"407311","3"
"407312","1"
"407312","2"
"407312","3"
"407313","1"
"407313","2"
"407313","3"
"407314","1"
"407314","2"
"407314","3"
"407315","1"
"407315","2"
"407315","3"
"407316","1"
"407316","2"
"407316","3"
"407317","1"
"407317","2"
"407317","3"
"407318","1"
"407318","2"
"407318","3"
"407319","1"
"407319","2"
"407319","3"
"407320","1"
"407320","2"
"407320","3"
"407321","1"
"407321","2"
"407321","3"
"407322","1"
"407322","2"
"407322","3"
"407323","1"
"407323","2"
"407323","3"
"407324","29"
"407324","28"
"407324","26"
"407325","1"
"407325","2"
"407325","3"
"407326","1"
"407326","2"
"407326","3"
"407327","1"
"407327","2"
"407327","3"
"407328","1"
"407328","2"
"407328","3"
"407329","1"
"407329","2"
"407329","3"
"407330","1"
"407330","2"
"407330","3"
"407331","1"
"407331","2"
"407331","3"
"407332","1"
"407332","2"
"407332","3"
"407333","1"
"407333","2"
"407333","3"
"407334","1"
"407334","2"
"407334","3"
"407335","1"
"407335","2"
"407335","3"
"407336","1"
"407336","2"
"407336","3"
"407337","1"
"407337","2"
"407337","3"
"407338","1"
"407338","2"
"407338","3"
"407339","1"
"407339","2"
"407339","3"
"407340","1"
"407340","2"
"407340","3"
"407341","1"
"407341","2"
"407341","3"
"407342","1"
"407342","2"
"407342","3"
"407343","1"
"407343","2"
"407343","3"
"407344","1"
"407344","2"
"407344","3"
"407345","1"
"407345","2"
"407345","3"
"407346","1"
"407346","2"
"407346","3"
"407347","1"
"407347","2"
"407347","3"
"407348","1"
"407348","2"
"407348","3"
"407349","1"
"407349","2"
"407349","3"
"407350","1"
"407350","2"
"407350","3"
"407351","1"
"407351","2"
"407351","3"
"407352","1"
"407352","2"
"407352","3"
"407353","1"
"407353","2"
"407353","3"
"407354","1"
"407354","2"
"407354","3"
"407355","1"
"407355","2"
"407355","3"
"407356","1"
"407356","2"
"407356","3"
"407357","1"
"407357","2"
"407357","3"
"407358","1"
"407358","2"
"407358","3"
"407359","1"
"407359","2"
"407359","3"
"407360","1"
"407360","2"
"407360","3"
"407361","1"
"407361","2"
"407361","3"
"407362","1"
"407362","2"
"407362","3"
"407363","1"
"407363","2"
"407363","3"
"407364","1"
"407364","2"
"407364","3"
"407365","1"
"407365","2"
"407365","3"
"407366","1"
"407366","2"
"407366","3"
"407367","1"
"407367","2"
"407367","3"
"407368","1"
"407368","2"
"407368","3"
"407369","1"
"407369","2"
"407369","3"
"407370","1"
"407370","2"
"407370","3"
"407371","1"
"407371","2"
"407371","3"
"407372","1"
"407372","2"
"407372","3"
"407373","1"
"407373","2"
"407373","3"
"407374","1"
"407374","2"
"407374","3"
"407375","1"
"407375","2"
"407375","3"
"407376","1"
"407376","2"
"407376","3"
"407377","1"
"407377","2"
"407377","3"
"407378","1"
"407378","2"
"407378","3"
"407379","1"
"407379","2"
"407379","3"
"407380","1"
"407380","2"
"407380","3"
"407381","1"
"407381","2"
"407381","3"
"407382","1"
"407382","2"
"407382","3"
"407383","1"
"407383","2"
"407383","3"
"407384","1"
"407384","2"
"407384","3"
"407385","1"
"407385","2"
"407385","3"
"407386","1"
"407386","2"
"407386","3"
"407387","1"
"407387","2"
"407387","3"
"407388","1"
"407388","2"
"407388","3"
"407389","1"
"407389","2"
"407389","3"
"407390","1"
"407390","2"
"407390","3"
"407391","1"
"407391","2"
"407391","3"
"407392","1"
"407392","2"
"407392","3"
"407393","1"
"407393","2"
"407393","3"
"407394","1"
"407394","2"
"407394","3"
"407395","1"
"407395","2"
"407395","3"
"407396","1"
"407396","2"
"407396","3"
"407397","1"
"407397","2"
"407397","3"
"407398","1"
"407398","2"
"407398","3"
"407399","1"
"407399","2"
"407399","3"
"407400","1"
"407400","2"
